year,month,week,states,suspected,confirmed,probable,hcw,deaths
25,8,32,Bauchi,4.0,2.0,,,
25,8,32,Edo,51.0,4.0,,,
25,8,32,FCT,1.0,,,,
25,8,32,Gombe,2.0,,,,
25,8,32,Jigawa,1.0,,,,
25,8,32,Ondo,26.0,6.0,,,3.0
25,8,32,Oyo,1.0,,,,
25,8,32,Total,86.0,12.0,,,3.0
25,8,31,Anambra,1.0,,,,
25,8,31,Bauchi,6.0,,,,
25,8,31,Cross River,1.0,,,,
25,8,31,Delta,1.0,,,,
25,8,31,Ebonyi,1.0,,,,
25,8,31,Edo,45.0,1.0,,,
25,8,31,FCT,1.0,,,,
25,8,31,Kwara,1.0,,,,
25,8,31,Lagos,1.0,,,,
25,8,31,Ogun,1.0,,,,
25,8,31,Ondo,35.0,7.0,,,
25,8,31,Taraba,2.0,1.0,,,1.0
25,8,31,Total,96.0,9.0,,,1.0
25,7,30,Ebonyi,2.0,,,,
25,7,30,Edo,43.0,2.0,,,
25,7,30,Enugu,3.0,,,,
25,7,30,Kaduna,1.0,,,,
25,7,30,Kano,3.0,,,,
25,7,30,Lagos,1.0,,,,
25,7,30,Ondo,37.0,1.0,,1.0,
25,7,30,Taraba,1.0,,,,
25,7,30,Total,91.0,3.0,,,
25,7,29,Abia,2.0,,,,
25,7,29,Delta,4.0,,,,
25,7,29,Ebonyi,5.0,,,,
25,7,29,Edo,52.0,4.0,,,
25,7,29,Ekiti,1.0,,,,
25,7,29,Kogi,1.0,,,,
25,7,29,Nasarawa,3.0,,,,
25,7,29,Ogun,2.0,,,,
25,7,29,Ondo,49.0,7.0,,,3.0
25,7,29,Oyo,1.0,,,,
25,7,29,Total,120.0,11.0,,,3.0
25,7,28,Benue,81.0,3.0,,,
25,7,28,Ebonyi,3.0,,,,
25,7,28,Edo,78.0,1.0,,,
25,7,28,Ekiti,1.0,,,,
25,7,28,Enugu,4.0,,,,
25,7,28,FCT,1.0,,,,
25,7,28,Lagos,2.0,,,,
25,7,28,Nasarawa,43.0,,,,
25,7,28,Ondo,50.0,7.0,,,1.0
25,7,28,Taraba,2.0,,,,
25,7,28,Total,265.0,11.0,,,1.0
25,7,27,Anambra,1.0,,,,
25,7,27,Cross River,1.0,,,,
25,7,27,Delta,1.0,,,,
25,7,27,Ebonyi,3.0,1.0,,,1.0
25,7,27,Edo,71.0,1.0,,,
25,7,27,Ekiti,1.0,,,,
25,7,27,Enugu,1.0,1.0,,,
25,7,27,Kaduna,1.0,1.0,,,1.0
25,7,27,Kano,5.0,,,,
25,7,27,Lagos,2.0,1.0,,,
25,7,27,Nasarawa,3.0,,,,
25,7,27,Ogun,1.0,,,,
25,7,27,Ondo,58.0,6.0,,,1.0
25,7,27,Total,149.0,11.0,,,3.0
25,6,26,Abia,1.0,,,,
25,6,26,Bauchi,1.0,,,,
25,6,26,Cross River,1.0,,,,
25,6,26,Delta,1.0,,,,
25,6,26,Ebonyi,2.0,,,,
25,6,26,Edo,86.0,3.0,,,2.0
25,6,26,Jigawa,2.0,,,,
25,6,26,Kaduna,2.0,,,,
25,6,26,Kogi,2.0,,,,
25,6,26,Kwara,1.0,,,,
25,6,26,Nasarawa,3.0,,,,
25,6,26,Ondo,42.0,6.0,,,1.0
25,6,26,Oyo,3.0,,,,
25,6,26,Taraba,1.0,,,,
25,6,26,Total,148.0,9.0,,,3.0
25,6,25,Anambra,1.0,,,,
25,6,25,Bauchi,4.0,,,,
25,6,25,Bayelsa,1.0,,,,
25,6,25,Delta,1.0,,,,
25,6,25,Ebonyi,3.0,,,,
25,6,25,Edo,93.0,4.0,,,
25,6,25,Ekiti,1.0,,,,
25,6,25,Gombe,16.0,,,,
25,6,25,Kogi,1.0,,,,
25,6,25,Kwara,1.0,,,,
25,6,25,Nasarawa,2.0,,,,
25,6,25,Ondo,72.0,6.0,,,
25,6,25,Oyo,1.0,,,,
25,6,25,Total,197.0,10.0,,,
25,6,24,Abia,1.0,,,,
25,6,24,Cross River,1.0,,,,
25,6,24,Delta,1.0,,,,
25,6,24,Ebonyi,5.0,1.0,,,1.0
25,6,24,Edo,80.0,3.0,,,1.0
25,6,24,Kogi,1.0,,,,
25,6,24,Ondo,44.0,2.0,,,
25,6,24,Rivers,1.0,,,,
25,6,24,Taraba,4.0,2.0,,,
25,6,24,Total,138.0,8.0,,,2.0
25,6,23,Anambra,2.0,,,,
25,6,23,Bauchi,8.0,1.0,,,
25,6,23,Borno,1.0,,,,
25,6,23,Ebonyi,2.0,,,,
25,6,23,Edo,70.0,3.0,,1.0,
25,6,23,Ekiti,1.0,,,,
25,6,23,Gombe,1.0,,,,
25,6,23,Ondo,56.0,6.0,,,
25,6,23,Osun,1.0,,,,
25,6,23,Taraba,4.0,1.0,,,1.0
25,6,23,Total,146.0,11.0,,1.0,1.0
25,5,22,Bauchi,12.0,1.0,,,
25,5,22,Bayelsa,1.0,,,,
25,5,22,Edo,55.0,1.0,,,
25,5,22,Gombe,1.0,,,,
25,5,22,Nasarawa,3.0,1.0,,,
25,5,22,Ondo,83.0,5.0,,,
25,5,22,Total,155.0,8.0,,,
25,5,21,Abia,2.0,,,,
25,5,21,Bauchi,8.0,2.0,,,
25,5,21,Cross River,1.0,,,,
25,5,21,Delta,1.0,,,,
25,5,21,Ebonyi,3.0,,,,
25,5,21,Edo,58.0,,,,
25,5,21,Enugu,1.0,,,,
25,5,21,FCT,1.0,,,,
25,5,21,Kogi,1.0,,,,
25,5,21,Nasarawa,1.0,,,,
25,5,21,Ondo,47.0,4.0,,,
25,5,21,Total,124.0,6.0,,,
25,5,20,Bauchi,12.0,3.0,,,1.0
25,5,20,Benue,3.0,,,,
25,5,20,Ebonyi,2.0,,,,
25,5,20,Edo,60.0,6.0,,,
25,5,20,Ekiti,3.0,,,,
25,5,20,Kogi,2.0,,,,
25,5,20,Lagos,1.0,,,,
25,5,20,Ondo,67.0,4.0,,,
25,5,20,Plateau,1.0,,,,
25,5,20,Rivers,4.0,,,,
25,5,20,Total,155.0,13.0,,,1.0
25,5,19,Abia,2.0,,,,
25,5,19,Anambra,1.0,,,,
25,5,19,Benue,2.0,1.0,,,
25,5,19,Edo,38.0,1.0,,,1.0
25,5,19,Ekiti,3.0,,,,
25,5,19,Enugu,1.0,,,,
25,5,19,Ondo,35.0,1.0,,,1.0
25,5,19,Total,82.0,3.0,,,2.0
25,5,18,Bauchi,15.0,1.0,,,1.0
25,5,18,Benue,6.0,1.0,,,1.0
25,5,18,Ebonyi,21.0,,,,
25,5,18,Edo,51.0,4.0,,,1.0
25,5,18,Kaduna,1.0,,,,
25,5,18,Kano,1.0,,,,
25,5,18,Katsina,1.0,,,,
25,5,18,Ondo,103.0,4.0,,,
25,5,18,Plateau,9.0,,,,
25,5,18,Rivers,1.0,,,,
25,5,18,Total,209.0,10.0,,,3.0
25,4,17,Anambra,2.0,,,,
25,4,17,Bauchi,25.0,3.0,,,1.0
25,4,17,Borno,1.0,,,,
25,4,17,Delta,1.0,,,,
25,4,17,Ebonyi,15.0,,,,
25,4,17,Edo,47.0,2.0,,1.0,1.0
25,4,17,Enugu,1.0,,,,
25,4,17,Kaduna,1.0,,,,
25,4,17,Kogi,1.0,,,,
25,4,17,Nasarawa,2.0,,,,
25,4,17,Ondo,49.0,4.0,,,
25,4,17,Rivers,1.0,,,,
25,4,17,Taraba,14.0,2.0,,,1.0
25,4,17,Total,160.0,11.0,,1.0,3.0
25,4,16,Bauchi,16.0,2.0,,,2.0
25,4,16,Ebonyi,48.0,,,,
25,4,16,Edo,53.0,,,,
25,4,16,Gombe,5.0,,,,
25,4,16,Imo,1.0,,,,
25,4,16,Nasarawa,1.0,,,,
25,4,16,Ogun,1.0,,,,
25,4,16,Ondo,114.0,2.0,,,1.0
25,4,16,Plateau,1.0,,,,
25,4,16,Taraba,18.0,6.0,,,2.0
25,4,16,Total,258.0,10.0,,,3.0
25,4,15,Adamawa,1.0,,,,
25,4,15,Anambra,1.0,,,,
25,4,15,Bauchi,30.0,3.0,,,
25,4,15,Benue,1.0,,,,
25,4,15,Delta,1.0,,,,
25,4,15,Ebonyi,28.0,,,,
25,4,15,Edo,45.0,1.0,,,
25,4,15,Ekiti,3.0,,,,
25,4,15,Gombe,1.0,1.0,,,
25,4,15,Kogi,1.0,,,,
25,4,15,Lagos,1.0,,,,
25,4,15,Nasarawa,2.0,,,,
25,4,15,Ondo,104.0,5.0,,,1.0
25,4,15,Plateau,1.0,,,,
25,4,15,Taraba,10.0,2.0,,1.0,
25,4,15,Total,231.0,12.0,,1.0,1.0
25,4,15,Yobe,1.0,,,,
25,4,14,Adamawa,1.0,,,,
25,4,14,Bauchi,39.0,5.0,,,
25,4,14,Benue,1.0,,,,
25,4,14,Cross River,1.0,,,,
25,4,14,Ebonyi,16.0,1.0,,,2.0
25,4,14,Edo,55.0,2.0,,,1.0
25,4,14,Ekiti,1.0,,,,
25,4,14,Enugu,1.0,,,,
25,4,14,FCT,1.0,,,,
25,4,14,Gombe,5.0,1.0,,,1.0
25,4,14,Nasarawa,6.0,,,,
25,4,14,Ogun,1.0,,,,
25,4,14,Ondo,102.0,5.0,,,1.0
25,4,14,Plateau,4.0,,,,
25,4,14,Rivers,1.0,,,,
25,4,14,Taraba,11.0,1.0,,,
25,4,14,Total,246.0,15.0,,,5.0
25,3,13,Abia,1.0,,,,
25,3,13,Akwa Ibom,1.0,,,,
25,3,13,Anambra,2.0,,,,
25,3,13,Bauchi,31.0,5.0,,,
25,3,13,Benue,21.0,,,,
25,3,13,Delta,3.0,,,,
25,3,13,Ebonyi,5.0,1.0,,,
25,3,13,Edo,66.0,,,,
25,3,13,Ekiti,4.0,,,,
25,3,13,Enugu,2.0,,,,
25,3,13,Gombe,3.0,,,,
25,3,13,Kaduna,1.0,,,,
25,3,13,Kano,1.0,,,,
25,3,13,Kogi,1.0,,,,
25,3,13,Nasarawa,3.0,1.0,,,1.0
25,3,13,Ogun,4.0,,,,
25,3,13,Ondo,145.0,5.0,,,2.0
25,3,13,Osun,1.0,,,,
25,3,13,Plateau,2.0,,,,
25,3,13,Rivers,5.0,,,,
25,3,13,Taraba,13.0,2.0,,,
25,3,13,Total,315.0,14.0,,,3.0
25,3,12,Anambra,1.0,,,,
25,3,12,Bauchi,41.0,14.0,,,
25,3,12,Benue,13.0,4.0,,1.0,1.0
25,3,12,Borno,1.0,1.0,,,
25,3,12,Ebonyi,7.0,,,,
25,3,12,Edo,72.0,3.0,,,1.0
25,3,12,Ekiti,4.0,,,,
25,3,12,Enugu,1.0,,,,
25,3,12,FCT,2.0,,,,
25,3,12,Gombe,5.0,1.0,,,
25,3,12,Kaduna,1.0,,,,
25,3,12,Kwara,2.0,,,,
25,3,12,Lagos,1.0,,,,
25,3,12,Nasarawa,5.0,,,,
25,3,12,Niger,1.0,,,,
25,3,12,Ogun,2.0,1.0,,,1.0
25,3,12,Ondo,52.0,7.0,,,1.0
25,3,12,Oyo,1.0,,,,
25,3,12,Plateau,11.0,3.0,1.0,,1.0
25,3,12,Taraba,19.0,7.0,,,1.0
25,3,12,Total,242.0,41.0,1.0,1.0,6.0
25,3,11,Abia,1.0,,,,
25,3,11,Anambra,1.0,,,,
25,3,11,Bauchi,41.0,8.0,,,1.0
25,3,11,Cross River,10.0,,,,
25,3,11,Ebonyi,10.0,2.0,,1.0,1.0
25,3,11,Edo,56.0,4.0,,,
25,3,11,Ekiti,1.0,,,,
25,3,11,Enugu,4.0,2.0,,,1.0
25,3,11,FCT,2.0,1.0,,1.0,
25,3,11,Gombe,2.0,,,,
25,3,11,Kaduna,7.0,3.0,,,2.0
25,3,11,Katsina,1.0,,,,
25,3,11,Kogi,1.0,,,,
25,3,11,Kwara,1.0,,,,
25,3,11,Lagos,1.0,,,,
25,3,11,Nasarawa,4.0,1.0,,,
25,3,11,Ogun,3.0,,,,
25,3,11,Ondo,84.0,7.0,,,1.0
25,3,11,Oyo,5.0,,,,
25,3,11,Plateau,1.0,,,,
25,3,11,Taraba,25.0,12.0,,,4.0
25,3,11,Total,262.0,40.0,,2.0,10.0
25,3,11,Yobe,1.0,,,,
25,3,10,Abia,2.0,,,,
25,3,10,Anambra,2.0,1.0,,,
25,3,10,Bauchi,53.0,11.0,,,1.0
25,3,10,Benue,1.0,,1.0,,
25,3,10,Borno,2.0,,,,
25,3,10,Delta,1.0,1.0,,,1.0
25,3,10,Ebonyi,10.0,,,,
25,3,10,Edo,89.0,5.0,,,
25,3,10,Enugu,1.0,,,,
25,3,10,Gombe,6.0,,,,
25,3,10,Kano,3.0,,,,
25,3,10,Kogi,3.0,1.0,,,
25,3,10,Nasarawa,4.0,,,,
25,3,10,Ondo,47.0,7.0,,,
25,3,10,Oyo,1.0,,,,
25,3,10,Plateau,3.0,1.0,,,1.0
25,3,10,Taraba,3.0,1.0,,,
25,3,10,Total,232.0,28.0,1.0,,3.0
25,3,10,Yobe,1.0,,,,
25,3,9,Bauchi,48.0,6.0,,,
25,3,9,Cross River,9.0,1.0,,,
25,3,9,Ebonyi,4.0,2.0,,,1.0
25,3,9,Edo,69.0,5.0,,,1.0
25,3,9,Ekiti,2.0,,,,
25,3,9,Enugu,2.0,1.0,,,
25,3,9,Gombe,4.0,,,,
25,3,9,Imo,1.0,,,,
25,3,9,Jigawa,1.0,,,,
25,3,9,Kano,1.0,,,,
25,3,9,Kogi,1.0,,,,
25,3,9,Lagos,1.0,,,,
25,3,9,Nasarawa,2.0,1.0,,,1.0
25,3,9,Ondo,62.0,8.0,,,
25,3,9,Oyo,1.0,,,,
25,3,9,Plateau,4.0,2.0,,,1.0
25,3,9,Taraba,23.0,3.0,,1.0,1.0
25,3,9,Total,236.0,29.0,,1.0,5.0
25,3,9,Yobe,1.0,,,,
25,2,8,Abia,1.0,,,,
25,2,8,Akwa Ibom,1.0,,,,
25,2,8,Bauchi,76.0,22.0,,1.0,1.0
25,2,8,Benue,4.0,2.0,,,2.0
25,2,8,Borno,1.0,,,,
25,2,8,Cross River,2.0,,,,
25,2,8,Delta,3.0,,,,
25,2,8,Ebonyi,9.0,2.0,,,
25,2,8,Edo,109.0,8.0,,,1.0
25,2,8,Ekiti,1.0,,,,
25,2,8,Enugu,1.0,,,,
25,2,8,FCT,1.0,,,,
25,2,8,Gombe,3.0,,,,
25,2,8,Kogi,5.0,1.0,,,
25,2,8,Nasarawa,4.0,,,,
25,2,8,Ondo,80.0,10.0,,,
25,2,8,Plateau,3.0,2.0,,,
25,2,8,Taraba,10.0,7.0,,,2.0
25,2,8,Total,314.0,54.0,,1.0,6.0
25,2,7,Adamawa,2.0,,,,
25,2,7,Anambra,1.0,,,,
25,2,7,Bauchi,76.0,14.0,,,2.0
25,2,7,Bayelsa,1.0,,,,
25,2,7,Cross River,3.0,1.0,,,1.0
25,2,7,Delta,1.0,,,,
25,2,7,Ebonyi,7.0,,,,
25,2,7,Edo,73.0,4.0,,,1.0
25,2,7,Enugu,1.0,,,,
25,2,7,FCT,1.0,,,,
25,2,7,Gombe,3.0,,,,
25,2,7,Kaduna,2.0,,,,
25,2,7,Kano,1.0,,,,
25,2,7,Kogi,4.0,1.0,,,
25,2,7,Nasarawa,6.0,,,,
25,2,7,Niger,1.0,,,,
25,2,7,Ondo,48.0,8.0,,,1.0
25,2,7,Oyo,2.0,,,,
25,2,7,Plateau,9.0,2.0,,,1.0
25,2,7,Taraba,25.0,8.0,,,3.0
25,2,7,Total,267.0,38.0,,,9.0
25,2,6,Adamawa,1.0,,,,
25,2,6,Bauchi,62.0,23.0,1.0,3.0,1.0
25,2,6,Benue,5.0,3.0,3.0,,1.0
25,2,6,Borno,1.0,,,,
25,2,6,Delta,4.0,,,,
25,2,6,Ebonyi,5.0,1.0,,,1.0
25,2,6,Edo,122.0,5.0,,,1.0
25,2,6,Ekiti,3.0,,,,
25,2,6,Enugu,1.0,,,,
25,2,6,Gombe,7.0,3.0,,1.0,1.0
25,2,6,Kaduna,3.0,,,,
25,2,6,Kogi,20.0,2.0,,,
25,2,6,Lagos,5.0,,,,
25,2,6,Ondo,97.0,9.0,,,3.0
25,2,6,Oyo,4.0,,,,
25,2,6,Plateau,1.0,,,,
25,2,6,Rivers,1.0,,,,
25,2,6,Taraba,21.0,8.0,,,2.0
25,2,6,Total,363.0,54.0,4.0,4.0,10.0
25,2,5,Abia,1.0,,,,
25,2,5,Adamawa,1.0,,,,
25,2,5,Bauchi,57.0,14.0,,,1.0
25,2,5,Delta,2.0,,,,
25,2,5,Ebonyi,7.0,2.0,,,2.0
25,2,5,Edo,134.0,10.0,,1.0,1.0
25,2,5,Ekiti,1.0,,,,
25,2,5,Enugu,1.0,,,,
25,2,5,Gombe,7.0,3.0,1.0,,1.0
25,2,5,Kogi,14.0,5.0,,,2.0
25,2,5,Nasarawa,2.0,,,,
25,2,5,Ondo,127.0,26.0,,2.0,7.0
25,2,5,Oyo,5.0,,,,
25,2,5,Plateau,3.0,,,,
25,2,5,Taraba,17.0,8.0,,,3.0
25,2,5,Total,379.0,68.0,1.0,3.0,17.0
25,1,4,Adamawa,2.0,,,,
25,1,4,Bauchi,51.0,14.0,,,1.0
25,1,4,Benue,17.0,,,,
25,1,4,Cross River,3.0,,,,
25,1,4,Delta,2.0,,,,
25,1,4,Ebonyi,10.0,3.0,,,1.0
25,1,4,Edo,92.0,14.0,,,
25,1,4,Enugu,2.0,,,,
25,1,4,Gombe,8.0,1.0,,,1.0
25,1,4,Kaduna,2.0,,,,
25,1,4,Kogi,6.0,1.0,,,
25,1,4,Lagos,1.0,,,,
25,1,4,Nasarawa,10.0,1.0,,,1.0
25,1,4,Ondo,78.0,25.0,,,2.0
25,1,4,Oyo,1.0,,,,
25,1,4,Plateau,3.0,,,,
25,1,4,Taraba,40.0,17.0,,,6.0
25,1,4,Total,328.0,76.0,,,12.0
25,1,3,Abia,1.0,,,,
25,1,3,Adamawa,1.0,,,,
25,1,3,Anambra,2.0,,,,
25,1,3,Bauchi,51.0,11.0,,,2.0
25,1,3,Bayelsa,1.0,,,,
25,1,3,Delta,2.0,1.0,,,1.0
25,1,3,Ebonyi,11.0,2.0,,,1.0
25,1,3,Edo,121.0,16.0,,,4.0
25,1,3,Enugu,1.0,,,,
25,1,3,FCT,1.0,,,,
25,1,3,Gombe,3.0,1.0,,,2.0
25,1,3,Imo,3.0,,,,
25,1,3,Kogi,3.0,1.0,1.0,,1.0
25,1,3,Nasarawa,19.0,1.0,,,1.0
25,1,3,Ogun,2.0,,,,
25,1,3,Ondo,109.0,27.0,,,2.0
25,1,3,Oyo,1.0,,,,
25,1,3,Plateau,4.0,3.0,,,1.0
25,1,3,Rivers,3.0,,,,
25,1,3,Taraba,21.0,8.0,,,3.0
25,1,3,Total,359.0,71.0,1.0,,17.0
25,1,2,Anambra,1.0,,,,
25,1,2,Bauchi,49.0,9.0,,,
25,1,2,Bayelsa,1.0,,,,
25,1,2,Ebonyi,12.0,1.0,,,2.0
25,1,2,Edo,82.0,23.0,,,4.0
25,1,2,FCT,2.0,,,,
25,1,2,Gombe,7.0,3.0,,1.0,1.0
25,1,2,Kaduna,4.0,,,,
25,1,2,Kano,2.0,,,,
25,1,2,Kogi,5.0,2.0,,,
25,1,2,Lagos,1.0,,,,
25,1,2,Nasarawa,1.0,,,,
25,1,2,Ondo,90.0,36.0,,,2.0
25,1,2,Oyo,1.0,,,,
25,1,2,Plateau,1.0,,,,
25,1,2,Taraba,31.0,15.0,,,3.0
25,1,2,Total,290.0,89.0,,1.0,12.0
25,1,1,Anambra,1.0,,,,
25,1,1,Bauchi,54.0,15.0,,,2.0
25,1,1,Cross River,2.0,,,,
25,1,1,Ebonyi,7.0,3.0,,,
25,1,1,Edo,64.0,8.0,,,1.0
25,1,1,Enugu,1.0,,,,
25,1,1,Kogi,1.0,1.0,,,
25,1,1,Nasarawa,2.0,,,,
25,1,1,Ondo,52.0,19.0,,,4.0
25,1,1,Taraba,12.0,8.0,,,3.0
25,1,1,Total,196.0,54.0,,,10.0
24,12,52,Adamawa,1.0,,,,
24,12,52,Bauchi,49.0,13.0,3.0,,6.0
24,12,52,Bayelsa,1.0,,,,
24,12,52,Borno,1.0,,,,
24,12,52,Delta,1.0,,,,
24,12,52,Ebonyi,6.0,3.0,,,1.0
24,12,52,Edo,62.0,16.0,,,2.0
24,12,52,Ekiti,1.0,,,,
24,12,52,Enugu,3.0,2.0,,,
24,12,52,FCT,1.0,,,,
24,12,52,Kogi,1.0,,,,
24,12,52,Lagos,1.0,,,,
24,12,52,Nasarawa,1.0,,,,
24,12,52,Ondo,76.0,28.0,,,1.0
24,12,52,Plateau,1.0,1.0,,,
24,12,52,Taraba,20.0,7.0,,,1.0
24,12,52,Total,226.0,70.0,3.0,,11.0
24,12,51,Abia,1.0,,,,
24,12,51,Bauchi,55.0,24.0,,,7.0
24,12,51,Bayelsa,1.0,,,,
24,12,51,Cross River,1.0,,,,
24,12,51,Delta,1.0,,,,
24,12,51,Ebonyi,10.0,2.0,,,2.0
24,12,51,Edo,34.0,5.0,,,
24,12,51,Enugu,3.0,1.0,,,
24,12,51,FCT,1.0,,,,
24,12,51,Gombe,2.0,,,,
24,12,51,Kogi,2.0,1.0,,,
24,12,51,Lagos,1.0,,,,
24,12,51,Ondo,69.0,13.0,,,1.0
24,12,51,Plateau,2.0,2.0,,,
24,12,51,Taraba,4.0,2.0,,,1.0
24,12,51,Total,187.0,50.0,,,11.0
24,12,50,Akwa Ibom,1.0,,,,
24,12,50,Anambra,1.0,,,,
24,12,50,Bauchi,45.0,10.0,,,
24,12,50,Delta,1.0,,,,
24,12,50,Ebonyi,5.0,1.0,,,
24,12,50,Edo,53.0,4.0,,,
24,12,50,Enugu,2.0,,,,
24,12,50,FCT,1.0,,,,
24,12,50,Gombe,1.0,,,,
24,12,50,Kogi,2.0,1.0,,,
24,12,50,Lagos,1.0,,,,
24,12,50,Nasarawa,2.0,,,,
24,12,50,Ogun,2.0,,,,
24,12,50,Ondo,69.0,16.0,,,1.0
24,12,50,Oyo,1.0,,,,
24,12,50,Plateau,1.0,,,,
24,12,50,Taraba,5.0,1.0,,,
24,12,50,Total,193.0,33.0,,,1.0
24,12,49,Adamawa,2.0,1.0,,,
24,12,49,Bauchi,41.0,16.0,,,6.0
24,12,49,Ebonyi,3.0,,,,
24,12,49,Edo,46.0,5.0,,,
24,12,49,Ekiti,1.0,,,,
24,12,49,Enugu,1.0,1.0,,,
24,12,49,Gombe,2.0,,,,
24,12,49,Kogi,2.0,,,,
24,12,49,Lagos,2.0,,,,
24,12,49,Nasarawa,1.0,,,,
24,12,49,Ondo,47.0,15.0,,,
24,12,49,Oyo,1.0,,,,
24,12,49,Plateau,1.0,,,,
24,12,49,Sokoto,3.0,,,,
24,12,49,Taraba,2.0,1.0,,,
24,12,49,Total,157.0,39.0,,,6.0
24,12,49,Yobe,2.0,,,,
24,11,48,Anambra,1.0,,,,
24,11,48,Bauchi,25.0,13.0,3.0,,4.0
24,11,48,Cross River,1.0,,,,
24,11,48,Delta,2.0,,,,
24,11,48,Ebonyi,3.0,1.0,,,
24,11,48,Edo,47.0,3.0,,,
24,11,48,Enugu,3.0,,,,
24,11,48,Gombe,3.0,1.0,,,
24,11,48,Kogi,1.0,,,,
24,11,48,Ondo,50.0,8.0,,,1.0
24,11,48,Oyo,1.0,,,,
24,11,48,Plateau,2.0,,,,
24,11,48,Total,140.0,26.0,3.0,,5.0
24,11,48,Yobe,1.0,,,,
24,11,47,Anambra,1.0,,,,
24,11,47,Bauchi,11.0,5.0,,,1.0
24,11,47,Ebonyi,5.0,,,,
24,11,47,Edo,47.0,3.0,,,
24,11,47,Enugu,1.0,1.0,,,
24,11,47,Gombe,9.0,,,,
24,11,47,Kogi,1.0,,,,
24,11,47,Nasarawa,1.0,,,,
24,11,47,Ogun,1.0,,,,
24,11,47,Ondo,33.0,3.0,,,3.0
24,11,47,Taraba,3.0,,,,
24,11,47,Total,113.0,12.0,,,4.0
24,11,46,Abia,1.0,,,,
24,11,46,Adamawa,1.0,,,,
24,11,46,Anambra,2.0,,,,
24,11,46,Bauchi,10.0,,,,
24,11,46,Delta,1.0,,,,
24,11,46,Ebonyi,3.0,,,,
24,11,46,Edo,46.0,,,,
24,11,46,Enugu,2.0,,,,
24,11,46,FCT,3.0,,,,
24,11,46,Gombe,3.0,,,,
24,11,46,Kaduna,1.0,,,,
24,11,46,Kano,1.0,,,,
24,11,46,Kebbi,1.0,,,,
24,11,46,Kogi,4.0,1.0,,,
24,11,46,Lagos,1.0,,,,
24,11,46,Ondo,41.0,7.0,,,
24,11,46,Taraba,1.0,,,,
24,11,46,Total,123.0,8.0,,,
24,11,46,Yobe,1.0,,,,
24,11,45,Abia,1.0,,,,
24,11,45,Bauchi,9.0,,,,
24,11,45,Edo,40.0,4.0,,,
24,11,45,Enugu,7.0,1.0,,,
24,11,45,Gombe,5.0,,,,
24,11,45,Jigawa,1.0,,,,
24,11,45,Kaduna,2.0,,,,
24,11,45,Kogi,1.0,,,,
24,11,45,Nasarawa,2.0,,,,
24,11,45,Ogun,1.0,,,,
24,11,45,Ondo,38.0,5.0,,,
24,11,45,Plateau,1.0,,,,
24,11,45,Taraba,1.0,,,,
24,11,45,Total,109.0,10.0,,,
24,10,44,Bauchi,9.0,1.0,,,
24,10,44,Edo,36.0,,,,
24,10,44,FCT,1.0,,,,
24,10,44,Gombe,1.0,,,,
24,10,44,Ondo,21.0,3.0,,,
24,10,44,Rivers,1.0,,,,
24,10,44,Total,70.0,4.0,,,
24,10,44,Yobe,1.0,,,,
24,10,43,Anambra,1.0,,,,
24,10,43,Bauchi,2.0,,,,
24,10,43,Cross River,1.0,1.0,,,1.0
24,10,43,Ebonyi,2.0,,,,
24,10,43,Edo,44.0,1.0,,,
24,10,43,Gombe,1.0,,,,
24,10,43,Kogi,4.0,,,,
24,10,43,Lagos,1.0,,,,
24,10,43,Ogun,1.0,,,,
24,10,43,Ondo,38.0,6.0,,,
24,10,43,Taraba,4.0,,,,
24,10,43,Total,99.0,8.0,,,1.0
24,10,42,Bauchi,3.0,,,,
24,10,42,Delta,2.0,,,,
24,10,42,Edo,62.0,5.0,,,
24,10,42,Gombe,1.0,,,,
24,10,42,Kogi,1.0,,,,
24,10,42,Nasarawa,1.0,,,,
24,10,42,Ondo,38.0,6.0,,,
24,10,42,Plateau,1.0,1.0,,,
24,10,42,Taraba,3.0,,,,
24,10,42,Total,112.0,12.0,,,
24,10,41,Bauchi,10.0,,,,
24,10,41,Benue,2.0,1.0,,,
24,10,41,Borno,1.0,,,,
24,10,41,Cross River,1.0,,,,
24,10,41,Delta,1.0,,,,
24,10,41,Ebonyi,1.0,,,,
24,10,41,Edo,35.0,3.0,,,
24,10,41,Enugu,2.0,,,,
24,10,41,FCT,2.0,,,,
24,10,41,Gombe,1.0,,,,
24,10,41,Kano,1.0,,,,
24,10,41,Kebbi,1.0,,,,
24,10,41,Lagos,1.0,,,,
24,10,41,Nasarawa,1.0,,,,
24,10,41,Ondo,22.0,5.0,,,
24,10,41,Taraba,2.0,1.0,,,
24,10,41,Total,85.0,10.0,,,
24,10,41,Yobe,1.0,,,,
24,10,40,Abia,1.0,,,,
24,10,40,Anambra,1.0,,,,
24,10,40,Bauchi,4.0,,,,
24,10,40,Delta,1.0,,,,
24,10,40,Ebonyi,3.0,,,,
24,10,40,Edo,25.0,2.0,,,
